id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
34683761,Bohemian Galata house,261631591,Tolga,,Beyoglu,41.02624,28.97338,Entire home/apt,413,2,36,2020-03-22,2.05,1,179
34695010,"Cozy, safety place and super easy location",261559494,Pınar,,Kadikoy,40.99663,29.02736,Private room,190,2,5,2019-10-27,0.32,1,179
34700610,"Bright, Green Duplex with a Skylight & Balcony",76287664,Ayca,,Besiktas,41.0824,29.02791,Entire home/apt,600,3,8,2020-09-26,0.49,3,353
34701046,3 YATAK ODALI+2 BANYO TUVALETLİ TAKSİM MEYDANA 3DK,261738912,Melis,,Beyoglu,41.03478,28.9885,Entire home/apt,343,1,59,2020-03-02,3.43,1,160
34702600,Lovely & Cosy independent house at heart of Sisli,17903511,Sultan,,Sisli,41.0571,28.98391,Entire home/apt,150,15,5,2019-08-31,0.29,1,25
34704227,Amazing Triplex Apartment with Private Backyard 21,55152407,Missy,,Sisli,41.05278,28.99632,Entire home/apt,2135,3,13,2020-10-04,0.77,14,336
34707133,Ozel oda,261776559,Oguzhan,,Bagcilar,41.03059,28.83995,Private room,300,2,0,,,1,365
34707354,"Taksim, Cihangir, renovated flat, G floor #2",20080579,Eddie,,Beyoglu,41.03337,28.98174,Entire home/apt,134,3,49,2020-10-08,2.79,20,168
34708481,Central and clean   For rent,44814568,Cansu,,Besiktas,41.04569,28.99956,Entire home/apt,300,1,0,,,2,177
34708791,5 Star Penthouse For Professionals - 24h Service,259331693,Serdar And Coşkun,,Besiktas,41.05589,29.01905,Entire home/apt,594,7,21,2020-10-26,1.26,4,336
34710260,Deluxe 2+1 apt 4minut walking to sisli metro f 8 p,213157136,Ghassan,,Sisli,41.06823,28.99401,Entire home/apt,966,2,0,,,67,365
34711181,A million dollar view waiting for you,73289937,Juliana,,Beyoglu,41.03533,28.9878,Entire home/apt,734,3,2,2020-01-01,0.13,1,90
34715317,Mall of Istanbul Residence Apartment,249045556,Muhittin,,Basaksehir,41.06407,28.80705,Entire home/apt,1094,7,1,2019-05-19,0.06,3,364
34716125,"2 Bedroom, Private Sauna & Hamam, Close to Everyth",260214145,Ali,,Beyoglu,41.02456,28.97382,Entire home/apt,650,2,1,2019-08-15,0.07,4,175
34726516,Élite Hotel Residence,261927722,Elite Residence,,Maltepe,40.94558,29.10802,Hotel room,160,15,1,2019-09-02,0.07,1,365
34729403,KİNG WHİTE HOUSES 301,258388818,Selim,,Beyoglu,41.03909,28.98164,Hotel room,200,1,0,,,8,180
34729956,Moda'da tatlı bir oda,59147520,Duygu,,Kadikoy,40.98228,29.03372,Private room,100,1,2,2019-08-07,0.13,1,49
34731105,Cozy apartment in ORTAKÖY - ULUS with a NICE VIEW,259945768,Can,,Besiktas,41.06368,29.02714,Entire home/apt,456,2,17,2020-02-29,0.98,1,21
34731298,Amazing Flat with 180 degree Bosphorus view,5965695,Alican,,Beyoglu,41.03569,28.99062,Entire home/apt,285,3,4,2020-10-19,0.23,1,10
34731582,"Cozy Apartment Best Location in Kadikoy, Istanbul",261196858,Beatrice,,Kadikoy,40.99615,29.02717,Private room,120,1,2,2019-11-06,0.11,1,365
34731845,"Ayaklarınızı uzatın Keyfinize Bakın,Biz buradayız.",190418938,Tahsin,,Sisli,41.06536,28.99875,Entire home/apt,400,30,0,,,1,365
34732739,Relax and funny,80276866,Hazal Nur,,Avcilar,40.97928,28.73907,Shared room,122,2,0,,,1,365
34734297,peaceful room in kadıköy,261964726,Cihangir,,Kadikoy,40.99686,29.03626,Private room,86,3,8,2020-02-10,0.47,3,29
34734587,Hospitable,166145256,Yucel,,Esenyurt,41.00511,28.69348,Private room,80,1,0,,,1,179
34734886,Belle epoque flat in old Istanbul’s best location,261115401,Kerem,,Beyoglu,41.03084,28.98522,Entire home/apt,354,3,14,2020-10-26,1.30,1,174
34738489,A room in very central location at kadikoy / moda,96447800,Recep,,Kadikoy,40.98591,29.02945,Private room,130,1,19,2019-12-14,1.14,2,365
34738656,4 Kişilik 2 Ayrı Oda - Nokta Suites Hotel,255248888,Soner,,Avcilar,41.00755,28.70566,Hotel room,199,1,0,,,5,180
34739843,Cozy Residance in the center of Kadikoy,261996179,Erhan,,Kadikoy,40.99617,29.05306,Private room,150,1,0,,,2,179
34739926,The Artist's Apartment / Very Central Location,198774995,Birim,,Beyoglu,41.03464,28.97999,Entire home/apt,589,2,25,2020-09-03,1.48,3,363
34739986,Historic District 3 mn to Galatasaray Lyce Beyoğlu,252689061,Nergis,,Beyoglu,41.02513,28.97706,Entire home/apt,181,6,3,2020-01-02,0.24,3,235
34741260,Furnished appartment,262006915,Muhannad,,Esenyurt,41.02033,28.65732,Entire home/apt,407,10,0,,,1,365
34741361,Ivory tower,261301040,Mehmet,,Sultanbeyli,40.9367,29.28596,Private room,96,1,2,2019-08-05,0.13,1,365
34741994,A studio apartment with a cosy terrace in Taxim,3376945,Şebnem,,Beyoglu,41.03455,28.98226,Entire home/apt,346,2,0,,,3,364
34742815,"Perfect Lake View, Clean;Train,Bus, 40 min.Airport",239718437,Ali,,Kucukcekmece,40.99604,28.7634,Entire home/apt,463,3,15,2020-03-20,0.94,2,61
34744626,Memorable View - Comfort Stay at Galata. Come in!!,260214145,Ali,,Beyoglu,41.02564,28.97413,Entire home/apt,672,3,4,2019-09-04,0.23,4,172
34747434,Rooftop - Calm Place Between Galata and Karakoy,260214145,Ali,,Beyoglu,41.02689,28.97679,Entire home/apt,545,2,1,2019-08-01,0.07,4,113
34751403,Kirazlı metro çatı katı,244741779,Ebubekir,,Bagcilar,41.03246,28.84458,Private room,1500,2,0,,,1,89
34752039,Suryapı adapark havuzlu site,262083896,Sedef,,Sancaktepe,40.99892,29.19717,Entire home/apt,383,10,0,,,3,363
34761020,Nice Fatih view,262148549,Husam,,Fatih,41.01764,28.94852,Shared room,285,2,0,,,1,91
34763549,Wonderful flat in quiet rezidence,222724867,Ömer,,Esenyurt,41.02276,28.66143,Entire home/apt,330,20,0,,,13,25
34774628,A cosy room with a queen bed,17473312,Ozkan,,Kagithane,41.0757,28.98185,Private room,80,3,0,,,1,90
34774927,Near of Sabiha Gokcen Airport - Cozy and Cute Room,39849049,Hakan,,Pendik,40.92625,29.28327,Private room,80,1,1,2019-08-30,0.07,1,179
34777174,tarihi bina,30193370,Zeren,,Kadikoy,40.99655,29.02824,Private room,80,1,0,,,1,364
34778567,Merkezi Konumda Temiz Bir Ev,262240946,Çağlayan,,Atasehir,40.99419,29.07492,Private room,73,1,4,2019-11-11,0.24,1,179
34778794,Sweet&Spacious Home inTaksim Square(New Flat),237616777,Umut Özgün,,Beyoglu,41.03564,28.98593,Entire home/apt,512,3,42,2020-10-02,2.49,46,165
34779021,Прекрасный вид море. free wi-fi good location,246776019,Abdullah,,Fatih,41.00088,28.93382,Private room,130,1,4,2019-12-29,0.24,1,181
34779724,Home Sweet Home,262251010,Kareem,,Basaksehir,41.09453,28.7742,Entire home/apt,815,1,0,,,1,179
34780417,Erhan,244538927,Tayfun,,Sancaktepe,41.00427,29.1949,Private room,100,1,0,,,1,364
34781336,"Central place in Şişli, Harbiye",147832395,Guntulu,,Sisli,41.04765,28.98554,Shared room,120,1,1,2019-08-20,0.07,1,364
34783903,Old French Building In Sisli,123423171,Samet,,Sisli,41.05406,28.98544,Private room,84,1,0,,,1,89
34792520,Ispinas,262342193,Ispinas,,Beyoglu,41.05285,28.95018,Entire home/apt,289,1,0,,,11,365
34795893,Kadıköy çarşıya ve ulaşım araçlarına yakın ev,262359412,Osman,,Kadikoy,40.98491,29.06022,Private room,80,1,1,2019-11-24,0.09,1,179
34796878,Delta Deluxe,99836634,Yazan,,Beylikduzu,40.99307,28.66493,Private room,200,1,0,,,2,180
34796951,Cozy Clean Flat in Popular / Central Location,10544055,Burcu,,Besiktas,41.05195,29.00638,Entire home/apt,485,2,4,2020-07-12,0.24,2,75
34801455,"Уютная небольшая квартира студия, не дорого",262385293,Ruslan,,Esenyurt,41.02554,28.65914,Entire home/apt,102,90,0,,,1,90
34801713,AĞAOĞLU MASLAK 1453 3+1 TERASLI LUXURY RESİDENCE 2,190245901,Kadir,,Sisli,41.11887,29.00925,Entire home/apt,2189,3,2,2019-12-26,0.13,22,365
34802471,Galata Historic&Charming  apartment in city centre,262391872,Ege,,Beyoglu,41.02602,28.97607,Entire home/apt,1788,2,23,2020-03-16,1.41,1,114
34802727,Bon House  Konaklama + Kahvaltı,258394560,Gökay,,Fatih,41.00999,28.97745,Private room,250,1,1,2019-06-15,0.06,7,364
34802927,Deluxe Studio,257025478,Rahib,,Beyoglu,41.026,28.96903,Hotel room,175,1,0,,,2,124
34803930,Ispinas2 modern,262342193,Ispinas,,Beyoglu,41.03616,28.9769,Entire home/apt,333,1,0,,,11,365
34804171,Sincere Istanbul Experience in  Galata Area.,7164203,Eren,,Beyoglu,41.02632,28.97305,Entire home/apt,571,2,36,2020-10-07,2.13,1,256
34804484,The most central place of Şişli,28541953,Alper,,Sisli,41.05907,28.98602,Entire home/apt,515,2,6,2020-09-30,0.40,14,343
34804889,"At the Heart of Istanbul,  Residence Comfort",69684952,Merve,,Sisli,41.06492,28.99887,Entire home/apt,1350,30,0,,,2,161
34805935,Luxury suitable apartments Istanbul city 1+1,254498003,Munther,,Esenyurt,41.02373,28.64631,Entire home/apt,407,2,0,,,11,365
34808145,"4 MINUTES TO SUBWAY,2 FLOOR APARTMENT IN 4.LEVENT",262426453,Anıl,,Sisli,41.08301,29.00522,Entire home/apt,209,7,0,,,1,0
34809120,Ömer Hayyam Sweet Room Taksim Beyoğlu,150485030,Ertunç Mutlu,,Beyoglu,41.0369,28.9762,Private room,238,3,2,2019-07-07,0.12,1,365
34812343,S1 Flat,14468412,Umut,,Kadikoy,40.98735,29.02821,Entire home/apt,285,45,3,2020-09-19,0.20,16,333
34814752,SİLİVRİ RESTİNG HOUSE,220988634,İlker,,Silivri,41.22742,28.09714,Entire home/apt,2000,30,0,,,4,358
34817765,2+2 Apartment For Rent,51575222,Yunus,,Kagithane,41.07805,28.99237,Private room,402,1,0,,,3,181
34822737,"Yolo Hostel, Deluxe double rooms",262533121,Yolo Hostel,,Kadikoy,40.99448,29.02768,Hotel room,336,1,2,2020-03-15,0.13,11,364
34822838,Amazing room at Şişli Mecidiyeköy perfect location,252158745,Sarah,,Sisli,41.06262,28.99841,Private room,89,1,1,2019-06-08,0.06,2,365
34826831,"Taksim, Cihangir, well located studio, 1st FL #8",20080579,Eddie,,Beyoglu,41.03462,28.98214,Entire home/apt,143,2,49,2020-10-24,2.85,20,173
34827961,"Taksim, Cihangir, renovated flat, 1st floor #9",20080579,Eddie,,Beyoglu,41.03283,28.98307,Entire home/apt,200,2,42,2020-08-01,2.40,20,179
34829245,Bakırköy Private Room,171818873,Kutay,,Bakirkoy,40.9873,28.87689,Private room,96,1,0,,,1,365
34829256,Bedroom in loft with amazing Istanbul view,37254588,Kenan,,Beykoz,41.08218,29.08683,Private room,120,1,0,,,1,89
34832192,Kadıköy-Barlar Sokağı,262592743,Engin,,Kadikoy,40.98555,29.02755,Shared room,90,2,3,2019-07-21,0.18,1,91
34832242,"(Korean Host)Cozy room, Near Metro& City center",125499707,Junki,,Besiktas,41.07759,29.0239,Private room,80,2,4,2019-08-12,0.27,1,300
34833826,"Main Street of Taksim Square, Great View&Luxurious",166253139,Ercan Gokturk,,Beyoglu,41.03971,28.98466,Entire home/apt,666,1,17,2020-09-13,0.98,3,324
34837132,"Dublex appartment with amenities 20"" to airport.",23437547,Selim,,Eyup,41.18447,28.88882,Entire home/apt,481,1,2,2019-09-08,0.13,1,179
34840870,Offre limitée Réservation rapide,262657815,Dody,,Esenyurt,41.01327,28.68083,Private room,250,3,0,,,1,365
34848244,Cozy Industrial Studio with Wifi 4FLOOR-DSINFECTED,50274213,Yusuf,,Fatih,41.00627,28.96908,Entire home/apt,324,1,51,2020-10-11,3.04,25,350
34848433,"Nice, Lightened Home in Old City of Istanbul",262716929,Ирада,,Fatih,41.01345,28.93838,Entire home/apt,809,1,0,,,1,180
34849341,Osmanbey de merkezi güvenli ve temiz,256363149,Esma,,Sisli,41.04535,28.97939,Private room,80,1,0,,,1,181
34849986,Cozy Industrial Studio with Wifi 4FLOOR-DSINFECTED,50274213,Yusuf,,Fatih,41.00628,28.96908,Entire home/apt,324,1,27,2020-10-13,1.74,25,359
34850278,Wooden house. The heart of İstanbul,234260651,Zorbey,,Fatih,41.03054,28.94685,Entire home/apt,140,2,0,,,3,350
34853987,Historical Galata Flat& first floor/3BR @ Istanbul,244685553,Doğukan,,Beyoglu,41.02782,28.97527,Entire home/apt,208,2,53,2020-06-22,3.10,1,362
34855468,ISTANBUL METROPOL RESIDENCE>>>  2+1 Room,191860404,Bora,,Atasehir,40.99369,29.12309,Entire home/apt,472,7,3,2019-08-10,0.18,5,362
34856941,Şehrin göbeğinde mükemmel konforda residans daire,87497984,Melike,,Bakirkoy,40.99026,28.83533,Entire home/apt,230,10,3,2019-08-31,0.17,1,364
34859716,Apartment on minibus street Maltepe,247971344,Elif,,Maltepe,40.93573,29.17088,Entire home/apt,114,1,30,2020-10-22,2.71,3,37
34860136,Cozy and Sunny Flat in Beşiktaş,127968708,Keziban,,Besiktas,41.04873,29.00219,Entire home/apt,523,2,5,2019-09-29,0.32,1,173
34865069,Mahmutbey caddesi uygun ev,262843220,Miraç,,Bahcelievler,41.0233,28.84564,Private room,1000,1,0,,,1,89
34866076,ALİZE GALATA,258185903,Nuri,,Beyoglu,41.02444,28.97327,Entire home/apt,313,2,40,2020-10-25,2.43,4,170
34866408,I have 8 apartments in Istanbul. Send me message !,200246224,Tuna,,Bakirkoy,40.95981,28.82238,Entire home/apt,500,7,0,,,6,90
34866504,Dere yolu ev,262859460,Mehmet,,Bagcilar,41.02425,28.84822,Private room,315,1,0,,,1,89
34874422,Dublex Big House. İstanbul,234260651,Zorbey,,Fatih,41.03174,28.94912,Entire home/apt,300,3,2,2020-01-01,0.18,3,364
34876389,Room  at Bon house + buffet  breakfast,258394560,Gökay,,Fatih,41.01005,28.97841,Private room,250,1,6,2019-10-25,0.36,7,364
34876641,Basınekpres de LüKS SİTEDE 1+1 FULL EŞYALI DAİRE,194312031,Aynur,,Bagcilar,41.02292,28.81997,Entire home/apt,280,2,2,2019-10-09,0.12,4,307
34880203,Ötüken Home,257943654,Serkan,,Uskudar,41.01926,29.02539,Private room,80,1,0,,,1,179
34880761,Quiet apartment with balcony in Moda,27740258,Doğan,,Kadikoy,40.98402,29.02065,Entire home/apt,318,4,2,2019-07-14,0.12,1,87
34881989,Your Home away from Home in Istanbul...,2331089,Mehmet,,Beyoglu,41.03171,28.97435,Entire home/apt,474,2,8,2020-03-11,0.52,5,295
34884094,Cozy room in Elmadag/ Taksim,198869506,Pınar,,Sisli,41.04438,28.98318,Private room,114,1,0,,,1,365
34885036,Beşiktaş Room,202690717,Yonca,,Besiktas,41.04837,29.00228,Private room,171,1,0,,,2,89
34885126,doyumsuz manzara ve bahçe keyfi,262934583,Ahmet,,Adalar,40.87403,29.09068,Entire home/apt,450,2,19,2020-08-07,1.09,1,7
34887659,Wonderful flat in quiet rezidence 1,222724867,Ömer,,Esenyurt,41.02242,28.66096,Entire home/apt,300,6,0,,,13,300
34887737,Harika konumlu merkezi ve yeşil manzaralı,261737515,Reyhan,,Kadikoy,40.98797,29.04213,Private room,350,4,0,,,1,181
34888083,Ev,262978018,Görkem,,Bakirkoy,40.97447,28.87571,Private room,100,1,0,,,1,363
34898364,istanbul taksim de for rent 2 person room,263032692,Yusuf,,Sisli,41.04342,28.98124,Private room,171,1,1,2019-06-18,0.06,1,365
34899668,Lux apartment shared with owner only+gym+pools,210434645,Akram,,Esenyurt,41.02164,28.65743,Private room,80,1,1,2019-12-26,0.10,1,62
34900638,Kadıköy merkezde 2+1 daire,263042435,Bingül,,Kadikoy,40.99261,29.02968,Entire home/apt,322,3,8,2019-11-04,0.50,2,180
34900787,2 Kişilik 1+1 Yeni Daire,263047005,Erdal,,Umraniye,41.03015,29.08974,Entire home/apt,481,1,0,,,1,364
34904413,Fully furnished 2+1 at Bomonti upto 6 people,263068198,Fevzi - Fehmi,,Sisli,41.05781,28.98111,Entire home/apt,1427,1,0,,,2,365
34905413,"Müzik, yemek ve rahatlamak için mükemmel bir yer",263076333,Selen,,Besiktas,41.05734,29.00129,Private room,161,1,0,,,1,88
34907175,29.Kat (100m) Rooftop Residence Studio Event Party,88187930,Orkun,,Kartal,40.90652,29.21601,Private room,500,1,0,,,1,179
34915447,blue mosque view,245725440,Seyf,,Fatih,41.00305,28.97677,Entire home/apt,651,3,13,2020-10-01,0.76,2,326
34918114,"Near Galata Tower, 130 m2, 3 BR",5780153,Idil,,Beyoglu,41.02705,28.97436,Entire home/apt,666,1,4,2019-12-22,0.24,4,359
34920946,CleanAndCosy/EntireFlatInTheCityCenter/Beşiktaş,24432573,Tuğçe,,Sisli,41.05626,28.99637,Entire home/apt,190,4,26,2020-10-12,1.63,1,134
34921400,"Peaceful, comfortable",245587664,Bekir,,Uskudar,41.009,29.07472,Private room,98,2,1,2019-07-15,0.06,1,270
34922667,Villa Greensea,259717071,Banu,,Buyukcekmece,41.05445,28.49013,Entire home/apt,3258,2,3,2019-08-07,0.18,2,290
34923365,new apartmen new furmiture,220217690,Moatasem,,Fatih,41.01775,28.94598,Private room,966,3,0,,,3,365
34923391,new apartment new furniture (wifi-tv-conditioning),220217690,Moatasem,,Fatih,41.01726,28.94461,Private room,966,3,0,,,3,365
34923997,Private room with balcony,236100063,Çayan,,Beyoglu,41.03386,28.97889,Private room,129,1,0,,,9,358
34924028,Apart dört,236100063,Çayan,,Beyoglu,41.03385,28.97879,Private room,154,1,4,2020-01-31,0.25,9,179
34924046,İstiklal caddesi üzerinde,236100063,Çayan,,Beyoglu,41.03319,28.98061,Private room,124,1,0,,,9,179
34924063,"Just a few steps from the lively Istiklal Street,",236100063,Çayan,,Beyoglu,41.03403,28.97875,Private room,144,1,1,2020-09-07,0.59,9,364
34929267,2 beroom apartment gardeen floor at sultanahmet,200191206,Ömer,,Fatih,41.00463,28.97326,Entire home/apt,523,2,1,2019-06-08,0.06,4,360
34929490,NOT VALID,263211813,Gülşah,,Sisli,41.04466,28.98541,Private room,80,5,0,,,1,83
34929508,1+0 APARTMENT SABİHA GOKCEN AİRPORT AREA,190925405,Heidi Hande,,Pendik,40.92856,29.31137,Entire home/apt,270,1,1,2019-08-29,0.07,3,241
34929597,Cozy Industrial Studio with Wifi 4FLOOR-DSINFECTED,50274213,Yusuf,,Fatih,41.00628,28.96912,Entire home/apt,324,1,56,2020-10-10,3.33,25,355
34929608,nice villa with swimming pool,19736784,Humam,,Buyukcekmece,41.04935,28.50543,Private room,2000,2,1,2019-07-03,0.06,1,365
34932373,Loft Industrial Studio with Wifi 4FLOOR-DSINFECTED,50274213,Yusuf,,Fatih,41.00628,28.96912,Entire home/apt,295,1,65,2020-10-12,3.94,25,350
34932604,Nişantaşı 2+1 Full Furnished Apartment,222745271,Emir,,Sisli,41.05574,28.99144,Entire home/apt,483,7,0,,,3,364
34933873,Spacious Apartment in Central Istanbul. 6,259032796,Ramood,,Sisli,41.05035,28.98676,Entire home/apt,563,5,1,2019-12-13,0.09,12,360
34937322,"From the hotel manager, everything include house",263261628,Caner,,Besiktas,41.05204,29.02287,Entire home/apt,338,2,2,2019-07-08,0.12,1,180
34938926,Cosy Terrace 5 minutes to Taksim with A.C.,12207425,Serdar,,Beyoglu,41.03484,28.98632,Entire home/apt,190,2,29,2020-08-20,1.72,3,155
34940191,İstanbul Süit Apartments,208192834,Ilker,,Esenyurt,41.02632,28.62721,Private room,144,1,0,,,1,179
34940322,Istanbul - Cozy and Quiet Home,47486068,Hande,,Beyoglu,41.03631,28.9913,Entire home/apt,145,3,39,2020-10-15,2.28,1,172
34942126,Bright Quiet Room Nika Otel❤️Café by Blue Mosque,582060,Fernando,,Fatih,41.0054,28.974,Private room,279,1,10,2019-09-22,0.60,13,33
34942384,relaxation comfort,259915051,Amin,,Sisli,41.06084,28.99389,Entire home/apt,523,2,5,2020-02-20,0.37,4,364
34942481,Minimalist and Modern Apartment in the Centre | B8,262448250,Ekin,,Beyoglu,41.03307,28.98209,Entire home/apt,328,2,48,2020-10-15,2.81,15,358
34942695,İstanbul ataşehir merkez,262010770,Can,,Atasehir,40.99258,29.12272,Entire home/apt,285,8,2,2020-03-23,0.18,2,179
34944090,"Taksim, Cihangir, renovated flat, best location#14",20080579,Eddie,,Beyoglu,41.03316,28.98176,Entire home/apt,166,2,50,2020-09-17,2.96,20,157
34944758,"Taksim, Cihangir, renovated and neat flat #16",20080579,Eddie,,Beyoglu,41.03461,28.98243,Entire home/apt,200,2,41,2020-07-31,2.45,20,180
34949524,100 meter  to taksim square 3,258598580,Seyedmojtaba,,Beyoglu,41.0375,28.98222,Entire home/apt,279,1,3,2019-09-27,0.22,3,364
34949830,100 meter to taksim square 2,258598580,Seyedmojtaba,,Beyoglu,41.03951,28.98384,Entire home/apt,265,1,2,2019-10-13,0.15,3,365
34950757,فندق بتش شهير,246745253,Ahmed,,Bagcilar,41.06363,28.83791,Entire home/apt,815,1,0,,,1,358
34953300,"Familia, tradiciones, turismo y hospitalidad!!",263375948,Isabel,,Umraniye,41.01297,29.10225,Private room,241,1,0,,,1,88
34953416,Göl Manzaralı Ferah Bir oda,263377871,Sedat,,Buyukcekmece,41.02337,28.57991,Private room,80,40,0,,,1,365
34955318,Central point in Istanbul,49949449,Tuğba,,Kagithane,41.0846,28.98904,Shared room,80,1,0,,,1,365
34956035,"Taksim, Cihangir, best location, 2nd floor #11",20080579,Eddie,,Beyoglu,41.03443,28.98158,Entire home/apt,159,2,37,2020-10-12,2.16,20,154
34957464,Loft Industrial Studio with Wifi 4FLOOR-DSINFECTED,50274213,Yusuf,,Fatih,41.00626,28.96912,Entire home/apt,295,1,40,2020-10-13,2.55,25,342
34957794,Old and peaceful,251259043,Alis,,Beyoglu,41.02999,28.98251,Private room,153,1,0,,,2,90
34958669,Newly renovated luxury suit in İstiklal St Taksim,19976561,Erol,,Beyoglu,41.03568,28.98134,Entire home/apt,266,3,10,2020-10-02,0.65,7,360
34959962,Rent A Caravan in İstanbul for 4 persons,46517214,Galata,,Kucukcekmece,41.03895,28.77079,Entire home/apt,674,5,1,2019-07-20,0.06,1,364
34960009,Stylish modern flat in the Old City 1,7015240,Sinan And Svetlana,,Fatih,41.00546,28.96318,Entire home/apt,752,1,0,,,3,364
34960884,Central Location in Kadıköy/Yeldeğirmeni,259950127,Ceren,,Kadikoy,40.99787,29.02787,Private room,100,3,10,2020-01-24,0.58,1,149
34960966,Comfortable room in the city center,262042353,Rey,,Sisli,41.07097,28.9971,Private room,217,3,0,,,1,181
34961433,"Taksim, Cihangir,best location-view, 4th floor #18",20080579,Eddie,,Beyoglu,41.03468,28.98187,Entire home/apt,146,3,35,2020-10-04,2.06,20,168
34962502,KADIKÖY MERKEZDE RIHTIMA YAKIN  ODAYA ÖZEL DUŞ WC,263422772,Ender,,Kadikoy,40.99313,29.02784,Private room,90,29,0,,,1,361
34963134,tranquility room,171065886,Serbülent,,Fatih,41.00398,28.97709,Entire home/apt,845,1,0,,,10,364
34964405,Ispinas-02,262342193,Ispinas,,Beyoglu,41.03754,28.9782,Entire home/apt,285,1,0,,,11,365
34965110,Ispinas-03,262342193,Ispinas,,Beyoglu,41.03717,28.97815,Entire home/apt,285,1,0,,,11,365
